area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;estrato;fexp;upm;id_vivienda;id_hogar;periodo
2;111051;000201;063;05;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;493,017724183176;111051000201;11105100020106305;111051000201063051;202602
2;111051;000201;063;06;1;3;1;4;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;70; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1123;493,017724183176;111051000201;11105100020106306;111051000201063061;202602
2;111051;000201;063;07;1;3;1;3;2;2;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1123;493,017724183176;111051000201;11105100020106307;111051000201063071;202602
2;111150;901001;081;01;1;3;1;4;1;1;1;3;2;3;2;0;1;2;2; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;381,342681598568;111150901001;11115090100108101;111150901001081011;202602
2;111150;901001;081;02;1;4;1;4;2;4;2;5;2;3;2;1;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;1;1;2; ;2; ;2; ;1;40;2; ;2; ;1122;381,342681598568;111150901001;11115090100108102;111150901001081021;202602
2;111150;901001;081;03;1;4;1;4;2;7;3;3;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;381,342681598568;111150901001;11115090100108103;111150901001081031;202602
2;111150;901001;081;04;1;4;1;4;2;7;3;3;2;3;2;0;1;1;2; ; ;1; ; ;2;1;1;2;4;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;381,342681598568;111150901001;11115090100108104;111150901001081041;202602
2;111150;901001;081;06;1;3;1;4;2;1;2;1;2;5;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;381,342681598568;111150901001;11115090100108106;111150901001081061;202602
2;111150;901001;081;07;1;4;1;4;1;5;2;3;2;2;1;0;1;1;4; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;1;1;2; ;2; ;2; ;1;15;2; ;2; ;1122;381,342681598568;111150901001;11115090100108107;111150901001081071;202602
2;111150;901001;081;08;1;3;1;4;2;1;2;3;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;381,342681598568;111150901001;11115090100108108;111150901001081081;202602
2;111151;900501;081;02;1;1;1;4;2;4;2;1;2;2;2;0;1;2;2; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;237,208647925498;111151900501;11115190050108102;111151900501081021;202602
2;111151;900501;081;03;1;3;1;4;2;4;2;1;1;3;2;0;1;1;2; ; ;1; ; ;2;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;237,208647925498;111151900501;11115190050108103;111151900501081031;202602
2;111151;900501;081;04;1;1;1;2;2;4;2;1;2;4;3;1;1;1;2; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;237,208647925498;111151900501;11115190050108104;111151900501081041;202602
2;111151;900501;081;05;1;3;1;4;3;5;2;3;3;1;1;0;1;1;2; ; ;3;2;2;2;1;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;237,208647925498;111151900501;11115190050108105;111151900501081051;202602
2;111151;900501;081;07;1;4;1;4;2;7;3;3;3;1;1;0;1;1;2; ; ;3;2;2;2;1;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;237,208647925498;111151900501;11115190050108107;111151900501081071;202602
2;111153;900101;081;02;1;3;1;4;3;7;3;3;3;4;3;0;1;2;2; ; ;1; ; ;2;1;1;4;4;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;752,697150907842;111153900101;11115390010108102;111153900101081021;202602
2;111153;900101;081;04;1;4;1;4;3;5;3;3;3;2;2;0;1;1;2; ; ;3;2;2;1;1;1;4;4;20; ; ; ;2; ;1;1;2; ;2; ;2; ;1;10;2; ;2; ;1121;752,697150907842;111153900101;11115390010108104;111153900101081041;202602
2;111153;900101;081;05;1;3;1;3;3;4;2;1;1;3;3;0;1;2;2; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;752,697150907842;111153900101;11115390010108105;111153900101081051;202602
2;111153;900101;081;06;1;1;1;4;2;5;2;3;2;3;3;0;1;1;2; ; ;3;1;2;1;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;752,697150907842;111153900101;11115390010108106;111153900101081061;202602
2;111153;900101;081;08;1;3;1;4;3;7;3;3;3;1;1;0;1;2;2; ; ;1; ; ;2;1;1;2;5;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;752,697150907842;111153900101;11115390010108108;111153900101081081;202602
2;111153;900101;081;10;1;3;1;4;3;7;3;3;3;2;2;0;1;2;2; ; ;3;2;2;2;1;1;2;5;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;752,697150907842;111153900101;11115390010108110;111153900101081101;202602
2;111155;000101;055;01;1;1;1;4;2;4;2;3;2;3;2;0;1;1;1; ; ;1; ; ;2;1;1;2;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;203,316359541139;111155000101;11115500010105501;111155000101055011;202602
2;111155;000101;055;02;1;1;1;3;1;1;1;3;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;2; ;2; ;2; ;1;30;2; ;2; ;2; ;1122;203,316359541139;111155000101;11115500010105502;111155000101055021;202602
2;111155;000101;055;03;1;3;1;3;1;5;2;3;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;4;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;203,316359541139;111155000101;11115500010105503;111155000101055031;202602
2;111155;000101;055;04;1;1;1;2;2;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;203,316359541139;111155000101;11115500010105504;111155000101055041;202602
2;111155;000101;055;05;1;4;1;4;2;5;3;3;2;3;2;0;1;1;1; ; ;1; ; ;2;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;203,316359541139;111155000101;11115500010105505;111155000101055051;202602
2;111155;000101;055;06;1;1;1;2;2;4;2;1;2;5;4;1;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;203,316359541139;111155000101;11115500010105506;111155000101055061;202602
2;111155;000101;055;07;1;1;1;1;2;4;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1122;203,316359541139;111155000101;11115500010105507;111155000101055071;202602
2;111250;900301;063;01;1;4;1;4;3;7;3;3;2;3;2;0;1;2;2; ; ;3;2;2;2;1;1;4;4;70; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;294,046890324318;111250900301;11125090030106301;111250900301063011;202602
2;111250;900301;063;02;1;3;1;4;3;7;3;3;3;3;2;0;1;1;2; ; ;1; ; ;2;1;1;4;4;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;294,046890324318;111250900301;11125090030106302;111250900301063021;202602
2;111250;900301;063;03;1;3;1;4;3;7;3;3;3;4;3;0;1;1;2; ; ;1; ; ;1;1;1;4;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;294,046890324318;111250900301;11125090030106303;111250900301063031;202602
2;111250;900301;063;04;1;4;1;4;3;7;3;3;2;2;2;0;1;2;2; ; ;1; ; ;2;1;1;4;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;294,046890324318;111250900301;11125090030106304;111250900301063041;202602
2;111250;900301;063;06;1;3;1;4;3;7;3;3;2;3;2;0;1;2;2; ; ;3;2;2;2;3;1;3;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;294,046890324318;111250900301;11125090030106306;111250900301063061;202602
2;111250;900301;063;07;1;4;1;4;2;7;3;3;2;2;2;0;1;1;2; ; ;1; ; ;2;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;294,046890324318;111250900301;11125090030106307;111250900301063071;202602
2;111250;900301;063;09;1;3;1;4;2;7;3;3;3;3;2;0;1;1;2; ; ;1; ; ;2;1;1;4;4;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;294,046890324318;111250900301;11125090030106309;111250900301063091;202602
1;111350;000403;055;01;1;1;2;1;2;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;1;1;2; ;2; ;1;160;1;10;2; ;2; ;1111;453,032734438042;111350000403;11135000040305501;111350000403055011;202602
1;111350;000403;055;02;1;1;2;2;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;70;2;2;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;453,032734438042;111350000403;11135000040305502;111350000403055021;202602
1;111350;000403;055;03;1;1;1;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;453,032734438042;111350000403;11135000040305503;111350000403055031;202602
1;111350;000403;055;04;1;1;2;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;2;2; ;2; ;2; ;2; ;1;150;2; ;2; ;1111;453,032734438042;111350000403;11135000040305504;111350000403055041;202602
1;111350;000403;055;05;1;1;2;1;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;1111;453,032734438042;111350000403;11135000040305505;111350000403055051;202602
1;111350;000403;055;06;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;80;2;2;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;453,032734438042;111350000403;11135000040305506;111350000403055061;202602
1;111350;000403;055;07;1;1;1;4;3;4;2;3;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;453,032734438042;111350000403;11135000040305507;111350000403055071;202602
2;111354;900202;055;01;1;3;3;3;2;7;3;3;2;2;1;0;1;1;2; ; ;1; ; ;1;2;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;296,140022750163;111354900202;11135490020205501;111354900202055011;202602
2;111354;900202;055;02;1;3;3;4;2;7;3;3;3;2;1;0;1;1;2; ; ;1; ; ;1;2;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;296,140022750163;111354900202;11135490020205502;111354900202055021;202602
2;111354;900202;055;03;1;4;3;3;2;7;3;3;2;2;0;0;1;1;2; ; ;1; ; ;2;2;1;4;5;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;296,140022750163;111354900202;11135490020205503;111354900202055031;202602
2;111354;900202;055;04;1;3;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;4;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;296,140022750163;111354900202;11135490020205504;111354900202055041;202602
2;111354;900202;055;05;1;3;1;4;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;2;1;1;4;4;80; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;1121;296,140022750163;111354900202;11135490020205505;111354900202055051;202602
2;111354;900202;055;06;1;3;1;3;2;7;3;3;2;1;0;0;2;1;2; ; ;1; ; ;2;1;1;4;4;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;296,140022750163;111354900202;11135490020205506;111354900202055061;202602
2;111354;900202;055;07;1;3;1;4;2;7;3;3;2;4;3;0;1;1;2; ; ;1; ; ;2;1;1;4;4;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;296,140022750163;111354900202;11135490020205507;111354900202055071;202602
2;111450;900701;075;01;1;3;2;3;1;4;2;3;1;4;3;0;1;1;2; ; ;1; ; ;1;2;1;4;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;352,816017539601;111450900701;11145090070107501;111450900701075011;202602
2;111450;900701;075;02;1;3;1;3;2;7;3;7;1;4;3;0;1;1;2; ; ;1; ; ;2;2;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;352,816017539601;111450900701;11145090070107502;111450900701075021;202602
2;111450;900701;075;03;1;3;1;3;3;4;2;1;3;3;2;0;1;1;2; ; ;1; ; ;2;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;352,816017539601;111450900701;11145090070107503;111450900701075031;202602
2;111450;900701;075;04;1;3;1;4;2;4;2;3;2;2;1;0;1;1;2; ; ;1; ; ;1;1;1;4;4;20; ; ; ;2; ;1;1;2; ;2; ;2; ;1;25;2; ;2; ;1121;352,816017539601;111450900701;11145090070107504;111450900701075041;202602
2;111450;900701;075;05;1;3;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;4;5;100; ; ; ;2; ;1;1;2; ;2; ;2; ;1;15;2; ;2; ;1121;352,816017539601;111450900701;11145090070107505;111450900701075051;202602
2;111450;900701;075;06;1;3;1;3;2;4;2;1;2;5;4;0;1;1;2; ; ;1; ; ;1;1;1;4;4;50; ; ; ;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;1121;352,816017539601;111450900701;11145090070107506;111450900701075061;202602
2;111450;900701;075;07;1;4;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;4;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1121;352,816017539601;111450900701;11145090070107507;111450900701075071;202602
1;120150;006103;081;03;1;3;1;3;1;2;1;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;140; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1213;960,77753401424;120150006103;12015000610308103;120150006103081031;202602
1;120150;006103;081;04;1;3;1;3;2;5;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;1;1;2; ;1;10;2; ;2; ;2; ;2; ;1213;960,77753401424;120150006103;12015000610308104;120150006103081041;202602
1;120150;006103;081;05;1;3;1;1;1;4;2;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;15; ; ; ;1;1;2; ;1;25;2; ;2; ;2; ;2; ;2; ;1213;960,77753401424;120150006103;12015000610308105;120150006103081051;202602
1;120150;006103;081;07;1;3;1;3;2;2;2;1;2;2;1;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;1;10;2; ;1213;960,77753401424;120150006103;12015000610308107;120150006103081071;202602
1;120150;006103;081;08;1;3;5;3;2;5;2;6;2;2;1;0;2;1;4; ; ;1; ; ;2;1;1;2;4;50; ; ; ;2; ;1;1;2; ;2; ;2; ;1;16;2; ;2; ;1213;960,77753401424;120150006103;12015000610308108;120150006103081081;202602
1;120150;006103;081;09;1;3;1;3;2;5;2;1;2;2;1;0;1;1;3; ; ;1; ; ;1;1;1;2;4;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1213;960,77753401424;120150006103;12015000610308109;120150006103081091;202602
1;120150;006802;081;02;1;1;2;3;1;4;2;1;3;1;0;0;1;1;1; ; ;1; ; ;1;1;1;2;5;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1212;1485,12088241392;120150006802;12015000680208102;120150006802081021;202602
1;120150;006802;081;03;1;1;1;3;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;280; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1212;1485,12088241392;120150006802;12015000680208103;120150006802081031;202602
1;120150;006802;081;04;1;1;2;3;2;4;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1212;1485,12088241392;120150006802;12015000680208104;120150006802081041;202602
1;120150;006802;081;06;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;2;2; ;2; ;2; ;2; ;1;130;2; ;2; ;1212;1485,12088241392;120150006802;12015000680208106;120150006802081061;202602
1;120150;006802;081;07;1;1;1;3;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;160; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1212;1485,12088241392;120150006802;12015000680208107;120150006802081071;202602
1;120150;006802;081;09;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1212;1485,12088241392;120150006802;12015000680208109;120150006802081091;202602
1;120150;009504;075;01;1;1;2;3;3;2;1;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;1211;3452,96532752523;120150009504;12015000950407501;120150009504075011;202602
1;120150;009504;075;02;1;1;1;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;1;1;2; ;2; ;2; ;1;30;2; ;2; ;1211;3452,96532752523;120150009504;12015000950407502;120150009504075021;202602
1;120150;009504;075;03;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1211;3452,96532752523;120150009504;12015000950407503;120150009504075031;202602
1;120150;009504;075;04;1;1;1;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;1;1;1;30;2; ;2; ;2; ;2; ;2; ;1211;3452,96532752523;120150009504;12015000950407504;120150009504075041;202602
1;120150;009504;075;05;1;1;1;3;1;4;3;1;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1211;3452,96532752523;120150009504;12015000950407505;120150009504075051;202602
1;120150;009504;075;06;1;1;1;3;1;4;3;1;3;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;1;1;2; ;1;60;2; ;2; ;2; ;2; ;1211;3452,96532752523;120150009504;12015000950407506;120150009504075061;202602
1;120150;009504;075;07;1;1;1;3;1;4;1;1;1;8;7;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1211;3452,96532752523;120150009504;12015000950407507;120150009504075071;202602
1;120150;016803;055;01;1;1;2;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;180; ; ; ;1;1;1;1;1;60;2; ;2; ;1;10;2; ;2; ;1211;351,770282688016;120150016803;12015001680305501;120150016803055011;202602
1;120150;016803;055;02;1;1;2;3;1;2;1;1;1;7;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;1;2;2; ;2; ;1;70;1;35;2; ;2; ;1211;351,770282688016;120150016803;12015001680305502;120150016803055021;202602
1;120150;016803;055;03;1;1;1;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;1;2;2;2; ;1;1;2; ;2; ;2; ;1;16;2; ;2; ;1211;351,770282688016;120150016803;12015001680305503;120150016803055031;202602
1;120150;016803;055;04;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1211;351,770282688016;120150016803;12015001680305504;120150016803055041;202602
1;120150;016803;055;05;1;1;1;3;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1211;351,770282688016;120150016803;12015001680305505;120150016803055051;202602
1;120150;016803;055;06;1;1;1;3;2;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1211;351,770282688016;120150016803;12015001680305506;120150016803055061;202602
1;120150;016803;055;08;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1211;351,770282688016;120150016803;12015001680305508;120150016803055081;202602
2;120153;903302;055;01;1;1;1;3;1;2;1;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1223;193,017837918864;120153903302;12015390330205501;120153903302055011;202602
2;120153;903302;055;02;1;1;1;3;1;4;1;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;1;2;2; ;2; ;2; ;1;28;2; ;2; ;1223;193,017837918864;120153903302;12015390330205502;120153903302055021;202602
2;120153;903302;055;03;1;1;1;3;1;2;1;1;1;5;4;0;1;1;2; ; ;5; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;1;100;2; ;2; ;2; ;1223;193,017837918864;120153903302;12015390330205503;120153903302055031;202602
2;120153;903302;055;04;1;1;1;3;2;2;1;1;1;4;3;0;1;1;2; ; ;5; ; ;1;1;1;2;4;150; ; ; ;1;1;1;2;2; ;2; ;2; ;1;100;2; ;2; ;1223;193,017837918864;120153903302;12015390330205504;120153903302055041;202602
2;120153;903302;055;05;1;1;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1223;193,017837918864;120153903302;12015390330205505;120153903302055051;202602
2;120153;903302;055;06;1;1;1;3;3;4;2;1;2;4;3;0;1;1;2; ; ;5; ; ;1;1;1;2;4;100; ; ; ;2; ;1;1;2; ;2; ;2; ;1;30;2; ;2; ;1223;193,017837918864;120153903302;12015390330205506;120153903302055061;202602
2;120153;903302;055;07;1;1;1;3;1;2;1;1;1;4;3;0;1;1;2; ; ;5; ; ;1;1;1;2;5;200; ; ; ;2; ;1;1;2; ;2; ;2; ;1;30;2; ;2; ;1223;193,017837918864;120153903302;12015390330205507;120153903302055071;202602
2;120154;902901;075;01;1;1;1;3;2;2;2;1;2;3;2;0;1;1;2; ; ;5; ; ;4;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1221;1957,74157116165;120154902901;12015490290107501;120154902901075011;202602
2;120154;902901;075;02;1;1;1;1;3;2;2;1;2;4;3;0;1;1;2; ; ;5; ; ;1;1;1;4;4;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1221;1957,74157116165;120154902901;12015490290107502;120154902901075021;202602
2;120154;902901;075;03;1;1;1;3;3;4;2;1;3;3;2;0;2;1;2; ; ;5; ; ;4;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1221;1957,74157116165;120154902901;12015490290107503;120154902901075031;202602
2;120154;902901;075;04;1;1;1;3;3;4;3;1;2;3;2;0;1;1;2; ; ;5; ; ;4;1;1;2;4;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1221;1957,74157116165;120154902901;12015490290107504;120154902901075041;202602
2;120154;902901;075;05;1;4;5;3;3;5;3;6;3;1;0;0;2;1;5;2; ;6; ; ;4;3;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1221;1957,74157116165;120154902901;12015490290107505;120154902901075051;202602
2;120154;902901;075;06;1;1;5;3;2;5;2;4;2;3;2;0;1;1;2; ; ;5; ; ;4;1;1;4;4;80; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1221;1957,74157116165;120154902901;12015490290107506;120154902901075061;202602
2;120154;902901;075;07;1;4;1;3;2;4;3;1;2;4;3;0;1;1;2; ; ;6; ; ;4;1;1;4;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1221;1957,74157116165;120154902901;12015490290107507;120154902901075071;202602
2;120154;903501;075;01;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;1;1;1;4;4;80; ; ; ;2; ;1;1;2; ;2; ;2; ;1;15;2; ;2; ;1223;893,482533115774;120154903501;12015490350107501;120154903501075011;202602
2;120154;903501;075;02;1;1;1;3;2;2;1;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1223;893,482533115774;120154903501;12015490350107502;120154903501075021;202602
2;120154;903501;075;03;1;3;1;3;3;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;4;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1223;893,482533115774;120154903501;12015490350107503;120154903501075031;202602
2;120154;903501;075;04;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;2;1;1;4;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1223;893,482533115774;120154903501;12015490350107504;120154903501075041;202602
2;120154;903501;075;05;1;3;1;3;2;4;2;1;2;3;2;0;1;1;5;3;2;1; ; ;2;3;1;4;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1223;893,482533115774;120154903501;12015490350107505;120154903501075051;202602
2;120154;903501;075;06;1;1;1;3;1;2;1;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1223;893,482533115774;120154903501;12015490350107506;120154903501075061;202602
